"Phi","Points:0","Points:1","Points:2"
1,494.4,1414.4,0
1,494.4,1416,0
1,492.8,1417.6,0
1,496,1416,0
1,502.4,1427.2,0
1,491.2,1428.8,0
1,494.4,1428.8,0
1,492.8,1428.8,0
1,491.2,1432,0
1,497.6,1428.8,0
1,497.6,1430.4,0
1,497.6,1432,0
1,494.4,1432,0
1,494.4,1430.4,0
1,496,1432,0
1,499.2,1428.8,0
1,500.8,1428.8,0
1,499.2,1432,0
1,497.6,1433.6,0
1,500.8,1432,0
1,502.4,1433.6,0
1,502.4,1436.8,0
1,499.2,1436.8,0
1,497.6,1435.2,0
1,492.8,1432,0
1,494.4,1433.6,0
1,494.4,1435.2,0
1,492.8,1436.8,0
1,536,1419.2,0
1,536,1416,0
1,536,1417.6,0
1,534.4,1420.8,0
1,537.6,1419.2,0
1,534.4,1424,0
1,537.6,1416,0
1,537.6,1430.4,0
1,536,1432,0
1,536,1433.6,0
1,536,1435.2,0
1,537.6,1435.2,0
1,532.8,1435.2,0
1,534.4,1435.2,0
1,372.8,1438.4,0
1,374.4,1438.4,0
1,376,1438.4,0
1,376,1436.8,0
1,376,1441.6,0
1,376,1440,0
1,379.2,1438.4,0
1,377.6,1443.2,0
1,380.8,1443.2,0
1,380.8,1440,0
1,379.2,1436.8,0
1,380.8,1449.6,0
1,380.8,1452.8,0
1,379.2,1454.4,0
1,376,1454.4,0
1,377.6,1454.4,0
1,379.2,1457.6,0
1,379.2,1456,0
1,403.2,1446.4,0
1,406.4,1443.2,0
1,409.6,1443.2,0
1,406.4,1449.6,0
1,409.6,1449.6,0
1,411.2,1448,0
1,411.2,1444.8,0
1,412.8,1440,0
1,412.8,1452.8,0
1,428.8,1446.4,0
1,425.6,1449.6,0
1,420.8,1448,0
1,422.4,1449.6,0
1,414.4,1441.6,0
1,417.6,1444.8,0
1,414.4,1451.2,0
1,414.4,1448,0
1,412.8,1448,0
1,414.4,1449.6,0
1,417.6,1451.2,0
1,419.2,1452.8,0
1,414.4,1446.4,0
1,416,1448,0
1,417.6,1448,0
1,417.6,1446.4,0
1,414.4,1444.8,0
1,416,1444.8,0
1,412.8,1444.8,0
1,417.6,1449.6,0
1,419.2,1448,0
1,414.4,1443.2,0
1,417.6,1460.8,0
1,414.4,1460.8,0
1,452.8,1436.8,0
1,452.8,1438.4,0
1,454.4,1438.4,0
1,456,1436.8,0
1,456,1438.4,0
1,451.2,1440,0
1,451.2,1443.2,0
1,456,1441.6,0
1,454.4,1443.2,0
1,456,1440,0
1,459.2,1438.4,0
1,457.6,1438.4,0
1,451.2,1449.6,0
1,454.4,1449.6,0
1,456,1451.2,0
1,456,1452.8,0
1,456,1454.4,0
1,451.2,1452.8,0
1,452.8,1454.4,0
1,454.4,1454.4,0
1,459.2,1454.4,0
1,457.6,1454.4,0
1,456,1457.6,0
1,456,1456,0
1,452.8,1457.6,0
1,452.8,1456,0
1,454.4,1457.6,0
1,489.6,1443.2,0
1,489.6,1446.4,0
1,489.6,1452.8,0
1,489.6,1456,0
1,489.6,1462.4,0
1,502.4,1443.2,0
1,502.4,1446.4,0
1,500.8,1448,0
1,497.6,1448,0
1,499.2,1448,0
1,492.8,1443.2,0
1,494.4,1444.8,0
1,502.4,1452.8,0
1,502.4,1456,0
1,500.8,1451.2,0
1,505.6,1459.2,0
1,518.4,1452.8,0
1,491.2,1451.2,0
1,491.2,1448,0
1,492.8,1451.2,0
1,494.4,1451.2,0
1,494.4,1454.4,0
1,494.4,1452.8,0
1,492.8,1456,0
1,492.8,1448,0
1,494.4,1448,0
1,494.4,1446.4,0
1,494.4,1449.6,0
1,496,1448,0
1,497.6,1451.2,0
1,496,1451.2,0
1,497.6,1449.6,0
1,497.6,1454.4,0
1,497.6,1452.8,0
1,499.2,1456,0
1,499.2,1451.2,0
1,502.4,1462.4,0
1,492.8,1462.4,0
1,536,1438.4,0
1,536,1436.8,0
1,528,1449.6,0
1,524.8,1452.8,0
1,534.4,1446.4,0
1,531.2,1449.6,0
1,536,1448,0
1,537.6,1438.4,0
1,532.8,1451.2,0
1,536,1451.2,0
1,534.4,1451.2,0
1,536,1449.6,0
1,532.8,1454.4,0
1,528,1456,0
1,531.2,1456,0
1,536,1452.8,0
1,537.6,1451.2,0
1,536,1454.4,0
1,537.6,1454.4,0
1,534.4,1454.4,0
1,536,1456,0
1,536,1457.6,0
1,534.4,1459.2,0
1,411.2,1464,0
1,411.2,1467.2,0
1,412.8,1478.4,0
1,420.8,1464,0
1,420.8,1467.2,0
1,417.6,1462.4,0
1,417.6,1464,0
1,419.2,1464,0
1,416,1464,0
1,414.4,1462.4,0
1,414.4,1464,0
1,417.6,1465.6,0
1,417.6,1467.2,0
1,414.4,1467.2,0
1,414.4,1465.6,0
1,416,1467.2,0
1,412.8,1464,0
1,419.2,1467.2,0
1,417.6,1470.4,0
1,417.6,1468.8,0
1,425.6,1481.6,0
1,428.8,1484.8,0
1,414.4,1480,0
1,417.6,1480,0
1,419.2,1478.4,0
1,416,1480,0
1,414.4,1483.2,0
1,414.4,1481.6,0
1,414.4,1470.4,0
1,412.8,1467.2,0
1,414.4,1468.8,0
1,420.8,1483.2,0
1,417.6,1483.2,0
1,417.6,1481.6,0
1,419.2,1483.2,0
1,422.4,1481.6,0
1,416,1483.2,0
1,417.6,1484.8,0
1,417.6,1486.4,0
1,416,1488,0
1,456,1470.4,0
1,457.6,1470.4,0
1,459.2,1470.4,0
1,456,1472,0
1,456,1473.6,0
1,454.4,1473.6,0
1,452.8,1473.6,0
1,457.6,1473.6,0
1,460.8,1468.8,0
1,459.2,1473.6,0
1,460.8,1475.2,0
1,467.2,1472,0
1,464,1468.8,0
1,464,1475.2,0
1,456,1475.2,0
1,456,1476.8,0
1,452.8,1475.2,0
1,452.8,1476.8,0
1,457.6,1478.4,0
1,451.2,1481.6,0
1,451.2,1478.4,0
1,456,1486.4,0
1,489.6,1475.2,0
1,489.6,1472,0
1,489.6,1465.6,0
1,502.4,1465.6,0
1,500.8,1467.2,0
1,499.2,1467.2,0
1,497.6,1467.2,0
1,497.6,1468.8,0
1,497.6,1470.4,0
1,494.4,1464,0
1,494.4,1465.6,0
1,494.4,1467.2,0
1,491.2,1467.2,0
1,492.8,1467.2,0
1,496,1467.2,0
1,494.4,1470.4,0
1,496,1470.4,0
1,494.4,1468.8,0
1,502.4,1481.6,0
1,492.8,1475.2,0
1,494.4,1473.6,0
1,494.4,1472,0
1,491.2,1470.4,0
1,492.8,1470.4,0
1,497.6,1483.2,0
1,494.4,1483.2,0
1,496,1483.2,0
1,499.2,1481.6,0
1,497.6,1484.8,0
1,502.4,1484.8,0
1,500.8,1486.4,0
1,499.2,1486.4,0
1,497.6,1486.4,0
1,494.4,1484.8,0
1,494.4,1486.4,0
1,496,1486.4,0
1,532.8,1470.4,0
1,534.4,1470.4,0
1,536,1470.4,0
1,536,1467.2,0
1,536,1468.8,0
1,536,1472,0
1,537.6,1470.4,0
1,536,1473.6,0
1,537.6,1475.2,0
1,537.6,1467.2,0
1,537.6,1481.6,0
1,536,1483.2,0
1,536,1484.8,0
1,536,1486.4,0
1,537.6,1486.4,0
1,532.8,1486.4,0
1,534.4,1486.4,0
1,497.6,1489.6,0
1,497.6,1488,0
1,536,1489.6,0
1,536,1488,0
1,534.4,1497.6,0
1,531.2,1500.8,0
1,536,1499.2,0
1,537.6,1489.6,0
1,406.4,1321.6,0
1,409.6,1321.6,0
1,411.2,1320,0
1,411.2,1316.8,0
1,403.2,1318.4,0
1,406.4,1315.2,0
1,409.6,1315.2,0
1,412.8,1324.8,0
1,390.4,1331.2,0
1,441.6,1331.2,0
1,414.4,1323.2,0
1,414.4,1320,0
1,412.8,1320,0
1,414.4,1321.6,0
1,416,1323.2,0
1,417.6,1323.2,0
1,419.2,1324.8,0
1,419.2,1328,0
1,414.4,1318.4,0
1,416,1320,0
1,417.6,1320,0
1,414.4,1316.8,0
1,412.8,1316.8,0
1,417.6,1321.6,0
1,414.4,1332.8,0
1,460.8,1328,0
1,456,1326.4,0
1,452.8,1326.4,0
1,454.4,1326.4,0
1,459.2,1329.6,0
1,456,1329.6,0
1,456,1328,0
1,457.6,1329.6,0
1,464,1328,0
1,467.2,1331.2,0
1,459.2,1332.8,0
1,460.8,1334.4,0
1,464,1334.4,0
1,444.8,1328,0
1,448,1328,0
1,449.6,1329.6,0
1,452.8,1329.6,0
1,452.8,1328,0
1,451.2,1329.6,0
1,454.4,1329.6,0
1,452.8,1331.2,0
1,456,1331.2,0
1,452.8,1332.8,0
1,454.4,1332.8,0
1,456,1332.8,0
1,457.6,1332.8,0
1,489.6,1334.4,0
1,379.2,1345.6,0
1,377.6,1345.6,0
1,376,1345.6,0
1,379.2,1332.8,0
1,384,1328,0
1,382.4,1329.6,0
1,387.2,1328,0
1,379.2,1347.2,0
1,379.2,1348.8,0
1,377.6,1348.8,0
1,376,1347.2,0
1,376,1348.8,0
1,380.8,1350.4,0
1,374.4,1350.4,0
1,412.8,1347.2,0
1,412.8,1344,0
1,411.2,1336,0
1,406.4,1353.6,0
1,409.6,1353.6,0
1,412.8,1350.4,0
1,403.2,1356.8,0
1,411.2,1355.2,0
1,406.4,1360,0
1,409.6,1360,0
1,411.2,1358.4,0
1,420.8,1336,0
1,420.8,1339.2,0
1,417.6,1336,0
1,419.2,1336,0
1,416,1336,0
1,414.4,1334.4,0
1,414.4,1336,0
1,417.6,1337.6,0
1,417.6,1339.2,0
1,414.4,1339.2,0
1,414.4,1337.6,0
1,416,1339.2,0
1,412.8,1336,0
1,419.2,1339.2,0
1,417.6,1342.4,0
1,417.6,1340.8,0
1,425.6,1353.6,0
1,428.8,1356.8,0
1,414.4,1352,0
1,417.6,1352,0
1,419.2,1350.4,0
1,414.4,1355.2,0
1,414.4,1353.6,0
1,412.8,1355.2,0
1,414.4,1342.4,0
1,414.4,1340.8,0
1,420.8,1355.2,0
1,417.6,1355.2,0
1,417.6,1353.6,0
1,419.2,1355.2,0
1,422.4,1353.6,0
1,425.6,1360,0
1,422.4,1360,0
1,420.8,1358.4,0
1,416,1355.2,0
1,417.6,1356.8,0
1,414.4,1356.8,0
1,417.6,1358.4,0
1,416,1358.4,0
1,414.4,1358.4,0
1,419.2,1358.4,0
1,412.8,1358.4,0
1,452.8,1334.4,0
1,452.8,1336,0
1,451.2,1337.6,0
1,456,1345.6,0
1,454.4,1345.6,0
1,452.8,1345.6,0
1,456,1347.2,0
1,456,1348.8,0
1,459.2,1348.8,0
1,457.6,1348.8,0
1,454.4,1348.8,0
1,452.8,1347.2,0
1,452.8,1348.8,0
1,456,1350.4,0
1,456,1352,0
1,452.8,1352,0
1,452.8,1350.4,0
1,454.4,1353.6,0
1,449.6,1348.8,0
1,451.2,1348.8,0
1,459.2,1352,0
1,460.8,1353.6,0
1,457.6,1352,0
1,464,1353.6,0
1,467.2,1356.8,0
1,451.2,1360,0
1,480,1350.4,0
1,486.4,1350.4,0
1,489.6,1347.2,0
1,489.6,1344,0
1,489.6,1337.6,0
1,489.6,1353.6,0
1,489.6,1356.8,0
1,492.8,1347.2,0
1,492.8,1353.6,0
1,494.4,1345.6,0
1,494.4,1344,0
1,491.2,1342.4,0
1,492.8,1342.4,0
1,494.4,1342.4,0
1,496,1345.6,0
1,497.6,1345.6,0
1,496,1342.4,0
1,497.6,1342.4,0
1,499.2,1347.2,0
1,502.4,1347.2,0
1,500.8,1342.4,0
1,499.2,1342.4,0
1,502.4,1344,0
1,491.2,1339.2,0
1,492.8,1339.2,0
1,494.4,1339.2,0
1,494.4,1340.8,0
1,497.6,1339.2,0
1,497.6,1340.8,0
1,494.4,1355.2,0
1,502.4,1353.6,0
1,502.4,1356.8,0
1,500.8,1358.4,0
1,499.2,1358.4,0
1,497.6,1358.4,0
1,494.4,1356.8,0
1,494.4,1358.4,0
1,492.8,1358.4,0
1,491.2,1358.4,0
1,496,1358.4,0
1,518.4,1363.2,0
1,412.8,1363.2,0
1,411.2,1374.4,0
1,414.4,1360,0
1,414.4,1361.6,0
1,412.8,1374.4,0
1,414.4,1374.4,0
1,414.4,1371.2,0
1,414.4,1372.8,0
1,414.4,1376,0
1,414.4,1377.6,0
1,416,1374.4,0
1,417.6,1374.4,0
1,417.6,1377.6,0
1,417.6,1376,0
1,416,1371.2,0
1,417.6,1371.2,0
1,417.6,1372.8,0
1,420.8,1374.4,0
1,419.2,1374.4,0
1,451.2,1363.2,0
1,452.8,1364.8,0
1,456,1364.8,0
1,454.4,1364.8,0
1,452.8,1368,0
1,452.8,1366.4,0
1,456,1368,0
1,456,1366.4,0
1,454.4,1368,0
1,489.6,1366.4,0
1,489.6,1372.8,0
1,489.6,1363.2,0
1,502.4,1363.2,0
1,502.4,1366.4,0
1,500.8,1361.6,0
1,499.2,1361.6,0
1,499.2,1366.4,0
1,497.6,1361.6,0
1,497.6,1363.2,0
1,497.6,1364.8,0
1,497.6,1360,0
1,505.6,1369.6,0
1,502.4,1372.8,0
1,499.2,1372.8,0
1,494.4,1360,0
1,494.4,1361.6,0
1,496,1361.6,0
1,492.8,1361.6,0
1,491.2,1361.6,0
1,494.4,1363.2,0
1,494.4,1364.8,0
1,492.8,1366.4,0
1,502.4,1376,0
1,492.8,1372.8,0
1,494.4,1374.4,0
1,494.4,1377.6,0
1,494.4,1376,0
1,497.6,1374.4,0
1,494.4,1379.2,0
1,497.6,1377.6,0
1,496,1377.6,0
1,497.6,1379.2,0
1,497.6,1376,0
1,499.2,1377.6,0
1,500.8,1377.6,0
1,528,1366.4,0
1,532.8,1364.8,0
1,531.2,1366.4,0
1,524.8,1363.2,0
1,536,1361.6,0
1,537.6,1360,0
1,536,1368,0
1,536,1364.8,0
1,534.4,1364.8,0
1,536,1366.4,0
1,534.4,1369.6,0
1,534.4,1372.8,0
1,536,1363.2,0
1,537.6,1364.8,0
1,326.4,1369.6,0
1,329.6,1366.4,0
1,332.8,1366.4,0
1,334.4,1368,0
1,336,1376,0
1,337.6,1374.4,0
1,337.6,1371.2,0
1,337.6,1372.8,0
1,337.6,1369.6,0
1,339.2,1371.2,0
1,340.8,1371.2,0
1,340.8,1369.6,0
1,337.6,1368,0
1,339.2,1368,0
1,336,1368,0
1,337.6,1366.4,0
1,340.8,1384,0
1,339.2,1384,0
1,337.6,1384,0
1,336,1398.4,0
1,334.4,1387.2,0
1,336,1401.6,0
1,344,1387.2,0
1,340.8,1385.6,0
1,340.8,1387.2,0
1,342.4,1387.2,0
1,337.6,1385.6,0
1,337.6,1387.2,0
1,340.8,1388.8,0
1,340.8,1390.4,0
1,339.2,1392,0
1,337.6,1390.4,0
1,337.6,1388.8,0
1,336,1387.2,0
1,337.6,1403.2,0
1,340.8,1403.2,0
1,342.4,1401.6,0
1,339.2,1403.2,0
1,337.6,1406.4,0
1,337.6,1404.8,0
1,340.8,1406.4,0
1,340.8,1404.8,0
1,339.2,1406.4,0
1,329.6,1417.6,0
1,326.4,1420.8,0
1,332.8,1417.6,0
1,329.6,1424,0
1,332.8,1424,0
1,334.4,1422.4,0
1,334.4,1419.2,0
1,336,1427.2,0
1,348.8,1424,0
1,344,1422.4,0
1,345.6,1424,0
1,340.8,1419.2,0
1,337.6,1425.6,0
1,337.6,1422.4,0
1,336,1422.4,0
1,337.6,1424,0
1,339.2,1425.6,0
1,340.8,1425.6,0
1,342.4,1427.2,0
1,342.4,1430.4,0
1,337.6,1420.8,0
1,339.2,1422.4,0
1,340.8,1422.4,0
1,340.8,1420.8,0
1,337.6,1419.2,0
1,336,1419.2,0
1,340.8,1424,0
1,342.4,1422.4,0
1,337.6,1435.2,0
1,334.4,1438.4,0
1,334.4,1441.6,0
1,336,1452.8,0
1,344,1438.4,0
1,344,1441.6,0
1,340.8,1438.4,0
1,342.4,1438.4,0
1,339.2,1438.4,0
1,337.6,1436.8,0
1,337.6,1438.4,0
1,340.8,1440,0
1,340.8,1441.6,0
1,337.6,1441.6,0
1,337.6,1440,0
1,339.2,1441.6,0
1,336,1438.4,0
1,342.4,1441.6,0
1,340.8,1444.8,0
1,340.8,1443.2,0
1,348.8,1456,0
1,352,1459.2,0
1,337.6,1454.4,0
1,340.8,1454.4,0
1,342.4,1452.8,0
1,337.6,1457.6,0
1,337.6,1456,0
1,336,1457.6,0
1,337.6,1444.8,0
1,336,1441.6,0
1,337.6,1443.2,0
1,344,1457.6,0
1,340.8,1457.6,0
1,340.8,1456,0
1,342.4,1457.6,0
1,345.6,1456,0
1,348.8,1462.4,0
1,345.6,1462.4,0
1,344,1460.8,0
1,339.2,1457.6,0
1,340.8,1459.2,0
1,337.6,1459.2,0
1,340.8,1460.8,0
1,339.2,1460.8,0
1,342.4,1460.8,0
1,374.4,1459.2,0
1,374.4,1462.4,0
1,376,1457.6,0
1,376,1456,0
1,377.6,1457.6,0
1,379.2,1473.6,0
1,377.6,1473.6,0
1,376,1473.6,0
1,379.2,1475.2,0
1,379.2,1476.8,0
1,377.6,1476.8,0
1,376,1475.2,0
1,376,1476.8,0
1,380.8,1478.4,0
1,380.8,1481.6,0
1,374.4,1481.6,0
1,374.4,1478.4,0
1,452.8,1489.6,0
1,454.4,1489.6,0
1,456,1488,0
1,456,1489.6,0
1,451.2,1491.2,0
1,452.8,1492.8,0
1,456,1492.8,0
1,454.4,1492.8,0
1,456,1491.2,0
1,452.8,1494.4,0
1,456,1494.4,0
1,459.2,1492.8,0
1,457.6,1492.8,0
1,532.8,1502.4,0
1,536,1502.4,0
1,534.4,1502.4,0
1,536,1500.8,0
1,532.8,1505.6,0
1,536,1504,0
1,537.6,1502.4,0
1,536,1505.6,0
1,537.6,1505.6,0
1,534.4,1505.6,0
1,536,1507.2,0
1,380.8,1324.8,0
1,379.2,1326.4,0
1,376,1326.4,0
1,377.6,1326.4,0
1,379.2,1329.6,0
1,379.2,1328,0
1,380.8,1329.6,0
1,372.8,1329.6,0
1,374.4,1329.6,0
1,376,1329.6,0
1,376,1328,0
1,376,1331.2,0
1,377.6,1329.6,0
1,379.2,1331.2,0
1,376,1332.8,0
1,536,1326.4,0
1,537.6,1326.4,0
1,536,1328,0
1,536,1329.6,0
1,537.6,1329.6,0
1,534.4,1331.2,0
1,534.4,1334.4,0
1,502.4,1334.4,0
1,502.4,1337.6,0
1,500.8,1339.2,0
1,499.2,1339.2,0
1,536,1342.4,0
1,532.8,1345.6,0
1,536,1344,0
1,534.4,1345.6,0
1,537.6,1340.8,0
1,536,1345.6,0
1,537.6,1345.6,0
1,536,1348.8,0
1,536,1347.2,0
1,537.6,1348.8,0
1,198.4,1504,0
1,192,1504,0
1,188.8,1500.8,0
1,188.8,1497.6,0
1,188.8,1507.2,0
1,188.8,1510.4,0
1,176,1529.6,0
1,177.6,1531.2,0
1,179.2,1531.2,0
1,180.8,1528,0
1,180.8,1529.6,0
1,180.8,1531.2,0
1,176,1520,0
1,179.2,1520,0
1,180.8,1532.8,0
1,180.8,1534.4,0
1,188.8,1516.8,0
1,188.8,1520,0
1,188.8,1526.4,0
1,187.2,1515.2,0
1,187.2,1512,0
1,185.6,1515.2,0
1,184,1515.2,0
1,182.4,1528,0
1,184,1528,0
1,184,1529.6,0
1,182.4,1531.2,0
1,184,1531.2,0
1,185.6,1526.4,0
1,180.8,1518.4,0
1,160,1542.4,0
1,54.4,1424,0
1,54.4,1417.6,0
1,54.4,1427.2,0
1,19.2,1440,0
1,25.6,1420.8,0
1,19.2,1427.2,0
1,83.2,1440,0
1,56,1428.8,0
1,57.6,1424,0
1,59.2,1425.6,0
1,59.2,1428.8,0
1,59.2,1427.2,0
1,57.6,1428.8,0
1,56,1432,0
1,56,1430.4,0
1,57.6,1417.6,0
1,62.4,1425.6,0
1,60.8,1425.6,0
1,62.4,1428.8,0
1,60.8,1428.8,0
1,59.2,1432,0
1,59.2,1430.4,0
1,57.6,1432,0
1,97.6,1422.4,0
1,99.2,1422.4,0
1,100.8,1422.4,0
1,100.8,1425.6,0
1,100.8,1424,0
1,97.6,1420.8,0
1,97.6,1419.2,0
1,100.8,1420.8,0
1,102.4,1422.4,0
1,104,1422.4,0
1,105.6,1420.8,0
1,100.8,1419.2,0
1,102.4,1417.6,0
1,105.6,1417.6,0
1,102.4,1425.6,0
1,104,1425.6,0
1,105.6,1427.2,0
1,105.6,1430.4,0
1,92.8,1436.8,0
1,89.6,1440,0
1,96,1436.8,0
1,121.6,1440,0
1,128,1440,0
1,131.2,1436.8,0
1,137.6,1420.8,0
1,144,1420.8,0
1,139.2,1428.8,0
1,139.2,1430.4,0
1,139.2,1432,0
1,142.4,1428.8,0
1,140.8,1432,0
1,142.4,1430.4,0
1,139.2,1433.6,0
1,139.2,1435.2,0
1,140.8,1435.2,0
1,142.4,1432,0
1,142.4,1433.6,0
1,142.4,1435.2,0
1,136,1435.2,0
1,134.4,1436.8,0
1,137.6,1435.2,0
1,12.8,1440,0
1,12.8,1427.2,0
1,9.6,1430.4,0
1,9.6,1443.2,0
1,3.2,1433.6,0
1,6.4,1430.4,0
1,6.4,1443.2,0
1,4.8,1441.6,0
1,1.6,1438.4,0
1,0,1436.8,0
1,1.6,1432,0
1,3.2,1446.4,0
1,1.6,1444.8,0
1,0,1444.8,0
1,1.6,1454.4,0
1,1.6,1456,0
1,1.6,1457.6,0
1,4.8,1457.6,0
1,3.2,1457.6,0
1,0,1457.6,0
1,1.6,1459.2,0
1,1.6,1460.8,0
1,0,1460.8,0
1,1.6,1441.6,0
1,3.2,1441.6,0
1,1.6,1443.2,0
1,1.6,1440,0
1,0,1441.6,0
1,4.8,1460.8,0
1,3.2,1460.8,0
1,54.4,1452.8,0
1,67.2,1443.2,0
1,64,1443.2,0
1,62.4,1444.8,0
1,70.4,1446.4,0
1,67.2,1449.6,0
1,62.4,1448,0
1,64,1449.6,0
1,59.2,1444.8,0
1,60.8,1444.8,0
1,56,1451.2,0
1,56,1448,0
1,56,1449.6,0
1,57.6,1451.2,0
1,59.2,1451.2,0
1,60.8,1452.8,0
1,57.6,1448,0
1,59.2,1448,0
1,59.2,1446.4,0
1,59.2,1449.6,0
1,60.8,1448,0
1,59.2,1460.8,0
1,56,1460.8,0
1,97.6,1438.4,0
1,92.8,1443.2,0
1,97.6,1441.6,0
1,96,1443.2,0
1,97.6,1440,0
1,100.8,1438.4,0
1,99.2,1438.4,0
1,100.8,1444.8,0
1,100.8,1441.6,0
1,99.2,1441.6,0
1,100.8,1443.2,0
1,99.2,1446.4,0
1,105.6,1449.6,0
1,105.6,1446.4,0
1,104,1444.8,0
1,100.8,1440,0
1,102.4,1441.6,0
1,105.6,1440,0
1,104,1441.6,0
1,104,1443.2,0
1,100.8,1454.4,0
1,102.4,1454.4,0
1,105.6,1452.8,0
1,104,1454.4,0
1,100.8,1456,0
1,100.8,1457.6,0
1,97.6,1457.6,0
1,99.2,1457.6,0
1,102.4,1457.6,0
1,104,1456,0
1,100.8,1459.2,0
1,104,1457.6,0
1,105.6,1459.2,0
1,100.8,1460.8,0
1,102.4,1462.4,0
1,105.6,1462.4,0
1,97.6,1459.2,0
1,97.6,1460.8,0
1,99.2,1460.8,0
1,121.6,1452.8,0
1,128,1452.8,0
1,131.2,1449.6,0
1,139.2,1438.4,0
1,139.2,1436.8,0
1,137.6,1446.4,0
1,139.2,1448,0
1,134.4,1449.6,0
1,136,1451.2,0
1,139.2,1451.2,0
1,137.6,1451.2,0
1,139.2,1449.6,0
1,139.2,1454.4,0
1,139.2,1452.8,0
1,140.8,1451.2,0
1,142.4,1454.4,0
1,142.4,1452.8,0
1,142.4,1451.2,0
1,144,1454.4,0
1,145.6,1454.4,0
1,144,1451.2,0
1,145.6,1451.2,0
1,147.2,1456,0
1,150.4,1456,0
1,147.2,1449.6,0
1,150.4,1449.6,0
1,153.6,1452.8,0
1,160,1452.8,0
1,1.6,1464,0
1,1.6,1462.4,0
1,19.2,1491.2,0
1,25.6,1497.6,0
1,4.8,1473.6,0
1,3.2,1473.6,0
1,1.6,1473.6,0
1,1.6,1476.8,0
1,1.6,1475.2,0
1,1.6,1472,0
1,0,1473.6,0
1,1.6,1470.4,0
1,0,1468.8,0
1,0,1476.8,0
1,3.2,1484.8,0
1,1.6,1486.4,0
1,12.8,1491.2,0
1,9.6,1488,0
1,6.4,1488,0
1,54.4,1468.8,0
1,54.4,1475.2,0
1,54.4,1465.6,0
1,54.4,1478.4,0
1,62.4,1464,0
1,62.4,1465.6,0
1,62.4,1467.2,0
1,60.8,1475.2,0
1,59.2,1462.4,0
1,59.2,1464,0
1,60.8,1464,0
1,57.6,1464,0
1,56,1462.4,0
1,56,1464,0
1,59.2,1465.6,0
1,59.2,1467.2,0
1,57.6,1468.8,0
1,60.8,1467.2,0
1,67.2,1481.6,0
1,70.4,1484.8,0
1,83.2,1478.4,0
1,56,1480,0
1,59.2,1480,0
1,60.8,1478.4,0
1,57.6,1480,0
1,56,1483.2,0
1,56,1481.6,0
1,62.4,1483.2,0
1,59.2,1483.2,0
1,59.2,1481.6,0
1,60.8,1483.2,0
1,64,1481.6,0
1,62.4,1484.8,0
1,67.2,1488,0
1,64,1488,0
1,62.4,1486.4,0
1,57.6,1483.2,0
1,59.2,1484.8,0
1,59.2,1486.4,0
1,60.8,1486.4,0
1,99.2,1468.8,0
1,92.8,1475.2,0
1,89.6,1478.4,0
1,99.2,1472,0
1,100.8,1473.6,0
1,102.4,1473.6,0
1,105.6,1468.8,0
1,104,1473.6,0
1,105.6,1472,0
1,96,1475.2,0
1,97.6,1476.8,0
1,100.8,1476.8,0
1,99.2,1476.8,0
1,100.8,1475.2,0
1,97.6,1478.4,0
1,97.6,1480,0
1,92.8,1481.6,0
1,96,1481.6,0
1,100.8,1478.4,0
1,102.4,1476.8,0
1,100.8,1480,0
1,104,1476.8,0
1,105.6,1478.4,0
1,99.2,1480,0
1,105.6,1488,0
1,142.4,1467.2,0
1,140.8,1467.2,0
1,139.2,1467.2,0
1,142.4,1468.8,0
1,142.4,1470.4,0
1,145.6,1470.4,0
1,144,1470.4,0
1,140.8,1470.4,0
1,139.2,1468.8,0
1,139.2,1470.4,0
1,142.4,1472,0
1,142.4,1473.6,0
1,137.6,1472,0
1,137.6,1475.2,0
1,140.8,1475.2,0
1,144,1481.6,0
1,137.6,1481.6,0
1,137.6,1484.8,0
1,144,1484.8,0
1,142.4,1486.4,0
1,140.8,1486.4,0
1,139.2,1486.4,0
1,9.6,1494.4,0
1,4.8,1489.6,0
1,6.4,1494.4,0
1,4.8,1492.8,0
1,1.6,1489.6,0
1,3.2,1489.6,0
1,1.6,1488,0
1,3.2,1497.6,0
1,1.6,1496,0
1,1.6,1505.6,0
1,0,1505.6,0
1,1.6,1507.2,0
1,1.6,1508.8,0
1,0,1508.8,0
1,3.2,1510.4,0
1,1.6,1492.8,0
1,3.2,1492.8,0
1,1.6,1494.4,0
1,1.6,1491.2,0
1,0,1492.8,0
1,0,1489.6,0
1,54.4,1504,0
1,54.4,1507.2,0
1,54.4,1513.6,0
1,67.2,1507.2,0
1,70.4,1510.4,0
1,56,1502.4,0
1,56,1499.2,0
1,56,1500.8,0
1,57.6,1502.4,0
1,59.2,1502.4,0
1,59.2,1505.6,0
1,59.2,1504,0
1,57.6,1507.2,0
1,57.6,1499.2,0
1,59.2,1499.2,0
1,59.2,1500.8,0
1,62.4,1502.4,0
1,60.8,1502.4,0
1,62.4,1505.6,0
1,62.4,1504,0
1,64,1507.2,0
1,67.2,1513.6,0
1,57.6,1513.6,0
1,97.6,1492.8,0
1,94.4,1496,0
1,92.8,1497.6,0
1,92.8,1500.8,0
1,97.6,1496,0
1,97.6,1494.4,0
1,99.2,1496,0
1,100.8,1496,0
1,100.8,1492.8,0
1,100.8,1494.4,0
1,96,1496,0
1,97.6,1497.6,0
1,97.6,1499.2,0
1,96,1500.8,0
1,100.8,1497.6,0
